23,49,34,31,37,2,4,56,59,83,11,72,64,97,77,51,87,66,98,50,27,69,99,92,85,88,59,39,29,15,78,74,47,49,68,63,3,37,53,54,15,86,73,53,53,10,19,49,8,93,18,17,2,85,10,52,43,87,29,35,32,93,44,84,55,1,92,74,93,82,65,40,76,64,35,0,68,54,78,34,41,4,33,79,59,18,70,3,14,67,14,28,20,64,80,29,48,58,37,94,30,52,24,8,75,69,48,33,28,30,28,78,89,94,9,21,11,96,77,58,63,73,34,3,18,34,61,11
46,17,93,42,60,19,17,83,94,7,53,2,41,41,26,31,23,57,83,68,10,53,74,10,7,45,26,28,36,10,52,38,28,49,43,36,49,42,69,28,92,48,37,78,95,29,99,71,30,1,9,16,45,30,75,36,1,18,8,16,25,27,46,69,42,78,44,66,80,67,66,1,71,75,98,47,86,90,46,29,43,53,13,81,5,72,8,53,0,75,90,86,24,41,21,63,30,32,58,96,72,47,9,84,10,3,23,81,22,32,73,20,99,50,44,54,49,94,16,20,61,69,14,68,8,63,65,95
35,44,88,84,41,13,7,16,97,68,80,90,49,39,87,2,17,97,86,39,72,16,61,24,1,4,26,66,57,86,86,5,93,2,30,53,53,93,69,8,47,55,80,26,84,52,74,67,63,78,84,58,42,43,42,31,45,15,81,68,24,75,78,20,9,50,75,99,56,4,82,25,73,32,94,56,99,3,10,90,14,63,15,55,72,53,8,65,76,56,6,94,17,69,47,56,29,65,42,62,11,27,24,55,81,49,42,83,41,14,74,55,8,92,38,94,65,72,5,21,45,38,60,11,38,37,43,4
50,61,87,35,41,74,13,52,75,69,81,51,9,25,98,0,60,45,63,24,50,49,73,82,64,51,39,16,67,33,26,89,81,39,77,12,81,58,14,78,85,69,67,49,40,79,26,11,47,76,2,99,2,93,7,33,40,41,99,26,59,49,87,34,19,64,91,32,47,68,27,62,35,57,78,27,4,11,92,39,73,25,15,54,79,40,34,41,46,6,85,15,52,35,55,67,86,44,69,35,90,67,68,1,5,51,44,81,83,44,31,7,39,35,6,73,21,44,51,93,11,32,29,99,77,61,4,48
27,85,99,26,97,22,8,67,89,42,61,89,75,15,28,93,64,91,50,41,4,93,51,63,74,46,64,79,75,77,58,2,89,64,79,1,34,2,28,85,42,40,37,97,12,40,48,3,35,93,69,43,61,98,37,45,10,0,62,14,86,43,60,78,6,62,82,92,46,26,45,44,79,69,80,22,20,16,11,6,1,30,27,7,87,88,28,45,87,11,62,82,24,14,3,56,13,11,58,27,95,36,62,91,91,95,18,9,44,4,41,5,7,26,78,29,40,46,25,29,49,11,79,36,6,96,40,10
40,97,50,92,9,92,7,46,63,88,54,64,43,78,0,32,59,51,30,3,79,34,2,61,40,45,30,26,46,87,93,66,91,19,7,74,38,36,61,50,42,87,76,71,38,94,14,80,82,66,60,61,3,31,8,55,14,50,1,95,12,19,72,6,28,19,15,19,51,2,12,1,35,56,9,49,40,85,2,55,85,46,63,98,67,80,47,34,4,64,17,10,29,51,60,87,6,48,94,13,89,31,36,64,54,93,59,76,82,72,8,48,13,46,42,96,37,42,20,17,16,51,61,46,65,3,77,71
5,59,91,5,84,94,25,27,44,88,95,17,2,91,30,22,8,85,98,8,86,22,74,38,40,29,42,65,7,80,72,79,40,24,64,55,20,76,17,76,35,95,65,92,9,55,52,92,52,63,13,32,70,38,13,88,92,98,3,62,17,52,15,30,63,34,54,69,7,0,22,23,45,5,46,82,32,2,6,39,67,56,39,71,15,91,34,25,45,43,49,48,11,90,95,7,68,8,74,11,62,36,79,77,65,92,56,82,73,93,79,40,39,29,38,6,11,88,12,27,10,41,53,27,20,84,45,52
40,75,5,97,34,47,22,91,3,1,41,69,79,46,27,10,70,37,16,32,8,6,61,58,71,69,67,84,94,59,49,91,12,95,45,95,97,41,86,7,50,70,82,0,38,24,53,57,33,15,65,65,36,70,83,13,55,9,64,46,26,34,88,77,89,89,21,96,26,3,29,97,13,31,71,21,1,1,2,99,16,9,11,61,7,62,76,36,83,41,76,50,53,18,47,92,57,96,33,10,41,4,0,71,89,63,18,4,36,54,48,16,67,32,38,38,17,5,4,88,5,22,17,39,7,54,74,44
14,34,37,76,37,33,80,74,91,43,55,9,96,22,75,13,87,48,77,51,94,53,52,92,11,73,77,61,73,23,47,78,8,20,18,63,38,69,18,35,65,99,35,53,75,15,10,14,98,39,56,19,61,12,32,20,69,6,59,21,45,43,10,97,24,12,6,46,77,60,71,21,25,97,59,81,64,59,39,26,65,48,72,15,78,54,0,37,97,58,72,93,74,28,65,26,4,17,45,75,62,35,10,69,77,73,55,13,3,99,0,34,13,4,31,2,99,94,4,57,36,4,22,77,19,55,60,48
71,53,0,27,72,91,14,17,84,46,38,63,87,11,21,66,27,13,98,58,29,18,14,23,25,53,34,61,49,40,95,19,63,85,43,32,71,39,24,2,91,62,79,67,56,14,71,92,27,93,86,56,7,16,22,1,38,33,26,38,32,80,53,84,74,35,39,87,2,77,57,30,30,81,60,95,64,50,64,75,91,51,6,42,56,72,27,42,63,20,85,1,1,14,87,94,10,65,89,47,36,15,55,15,37,85,73,15,84,51,8,75,29,69,17,3,98,21,54,1,55,35,74,77,40,46,34,93
12,32,70,18,3,43,49,93,62,64,22,67,20,60,37,84,34,96,15,96,31,88,33,52,5,24,50,37,6,53,61,87,43,49,39,98,10,18,87,90,99,36,5,6,22,20,24,77,96,96,12,23,92,29,30,2,21,59,29,48,23,59,22,48,48,65,84,69,95,40,33,68,38,62,10,83,29,31,34,96,74,11,26,14,82,50,62,22,71,57,16,71,59,8,49,40,20,32,74,80,40,52,66,57,71,85,43,26,15,45,47,73,25,13,5,1,18,70,11,76,17,61,62,50,55,18,16,65
18,92,34,47,41,21,93,45,51,14,52,4,62,21,19,94,56,25,44,3,43,67,64,98,29,62,83,30,65,63,44,88,27,5,51,8,31,10,30,22,90,67,10,91,51,79,33,73,72,17,85,89,8,26,75,71,82,85,1,83,35,12,47,32,35,61,65,83,71,1,79,70,19,14,98,34,30,44,16,70,29,1,99,72,71,40,46,62,97,17,16,61,41,64,96,39,79,59,60,11,94,11,76,98,39,53,4,38,44,80,17,24,11,16,62,68,32,52,74,82,79,47,5,78,72,75,87,86
68,9,18,76,41,40,46,18,22,89,75,19,66,82,13,88,93,95,40,22,29,44,32,73,39,81,32,16,37,95,37,2,96,54,17,58,26,83,44,59,24,42,56,8,30,8,11,97,30,15,78,35,92,83,69,81,75,13,50,39,39,21,50,15,14,81,35,25,94,52,22,97,87,67,3,75,23,91,41,97,2,66,0,68,86,84,12,84,64,86,46,0,87,89,27,74,65,48,96,26,92,66,71,5,56,15,65,26,82,98,58,46,23,91,56,74,12,18,22,42,5,81,68,88,26,12,61,29
42,99,65,78,51,6,31,58,45,48,55,64,56,93,58,87,20,59,56,33,74,41,3,63,5,9,93,51,37,99,68,18,38,83,98,30,82,33,49,94,2,70,8,3,86,87,27,24,31,57,35,82,81,71,98,86,12,27,33,75,70,12,30,79,38,87,6,27,21,47,52,22,19,82,2,82,73,59,42,7,41,12,81,64,50,81,30,96,31,22,65,79,52,31,44,89,57,65,62,64,99,56,2,35,72,38,1,99,40,45,40,48,68,79,95,27,67,42,16,63,74,59,69,49,27,83,88,38
22,1,46,38,93,68,87,64,10,70,96,5,16,82,82,64,83,35,39,78,94,57,89,38,62,98,90,65,97,19,56,78,46,10,52,58,99,7,19,64,48,98,6,52,62,55,45,50,29,50,80,41,51,94,86,22,82,28,37,53,20,62,71,54,3,94,31,36,70,39,24,56,19,74,6,87,94,81,83,94,32,59,26,40,63,47,46,60,90,63,40,14,60,47,64,31,48,25,30,87,81,53,5,74,22,83,76,68,87,58,51,49,70,51,69,26,83,36,48,89,29,8,25,28,47,53,18,4
65,84,1,68,34,77,82,32,77,86,4,32,72,35,62,3,84,96,77,51,14,90,96,69,51,36,97,82,79,65,7,25,8,11,96,13,71,12,9,45,13,29,37,19,59,42,5,13,4,99,59,82,31,8,21,22,92,37,11,67,25,29,3,69,46,22,32,39,18,52,7,36,40,63,3,5,52,43,18,5,76,87,78,92,40,80,49,2,45,78,7,97,47,48,16,14,97,16,72,15,28,67,25,53,24,47,6,25,16,8,68,92,94,39,99,52,45,42,81,15,60,27,23,55,47,47,57,34
42,0,74,43,91,1,81,93,22,19,28,40,53,98,92,74,52,10,37,92,5,0,3,52,72,22,56,10,97,47,60,24,2,50,77,80,61,68,96,3,78,13,50,52,36,45,6,79,79,77,2,82,80,58,79,61,96,74,91,51,75,94,69,9,13,52,8,69,36,49,89,93,25,40,51,57,25,7,35,46,88,32,67,46,77,23,51,69,45,60,56,6,83,31,48,32,72,7,21,44,42,74,67,32,60,93,94,25,4,27,89,22,83,13,14,78,60,91,79,30,55,59,0,4,97,68,78,93
17,33,96,57,17,83,74,81,54,23,58,61,0,36,49,40,83,21,0,98,21,90,35,61,54,97,5,92,92,56,34,50,68,13,25,95,48,88,31,20,19,71,73,68,44,63,31,11,98,46,59,56,17,52,96,15,55,7,9,33,21,37,18,24,58,76,17,28,96,52,59,70,92,56,29,78,29,71,52,29,58,80,4,16,72,43,21,12,65,52,8,35,47,98,64,48,85,23,82,90,30,26,99,8,99,97,81,99,67,80,36,40,59,8,71,27,32,32,86,75,77,51,51,85,73,31,46,84
12,9,80,38,16,50,77,18,32,54,11,91,33,92,22,39,29,54,73,65,95,88,56,97,18,43,14,81,81,47,12,24,10,51,11,68,7,84,46,53,43,39,80,91,62,88,97,81,23,60,72,16,28,35,61,78,94,76,38,65,8,69,33,22,34,12,30,44,74,88,12,59,86,58,92,85,76,88,11,35,73,21,54,62,36,21,86,70,20,74,16,66,14,33,23,60,52,23,69,81,55,10,19,7,53,76,16,71,25,0,51,90,69,15,17,10,96,7,66,59,13,33,96,79,2,39,55,78
66,44,51,36,78,23,71,40,5,33,31,13,29,30,37,86,47,35,24,88,86,51,13,53,68,24,88,70,17,83,5,94,23,25,38,38,77,23,68,86,93,45,49,73,7,54,9,55,81,48,89,93,66,17,23,43,25,51,76,86,97,7,54,42,49,85,32,53,60,86,64,7,35,61,13,30,3,10,28,54,38,55,49,97,30,68,32,50,88,53,67,48,48,38,92,57,7,60,26,97,94,53,9,94,34,59,90,63,19,29,91,13,59,26,30,5,51,20,43,46,46,93,35,11,7,60,88,90
84,63,30,76,35,23,97,59,94,57,1,36,22,67,64,21,70,7,33,87,69,37,76,79,65,48,13,0,45,32,93,9,0,44,99,0,86,9,66,30,82,25,34,18,88,12,87,86,22,38,77,37,57,93,71,46,33,40,27,14,71,51,87,14,87,96,68,4,15,18,18,44,12,96,40,30,67,8,21,99,87,54,11,93,24,50,95,6,21,3,32,60,92,75,57,48,60,66,43,48,76,16,96,97,39,22,44,52,47,63,37,60,31,29,17,94,71,46,52,60,11,79,83,17,39,18,86,37
12,31,10,86,34,60,19,86,51,31,23,25,86,61,14,83,96,39,36,32,20,63,54,30,90,53,41,60,83,66,64,54,22,51,56,91,67,45,30,19,26,17,56,16,26,83,55,38,50,3,41,79,56,99,83,66,56,4,58,95,93,78,68,46,14,31,34,2,77,2,9,31,81,31,71,56,68,15,69,93,40,18,52,96,3,97,76,42,66,10,55,6,0,16,27,90,36,78,73,78,0,80,41,83,84,98,90,76,38,19,63,52,26,65,32,95,11,83,98,20,37,90,61,43,38,44,44,69
84,42,73,12,56,14,42,50,8,61,25,48,57,68,50,49,46,48,70,42,76,88,62,81,46,6,15,2,62,26,18,73,99,14,78,83,23,78,11,24,48,32,37,86,43,84,12,52,48,84,2,11,42,74,0,80,12,87,27,41,83,64,26,50,40,5,33,97,94,15,19,4,45,22,75,62,62,6,40,15,54,61,38,66,98,61,85,14,14,37,38,98,88,99,32,25,5,65,20,91,62,21,80,2,88,50,84,18,86,66,91,23,7,76,21,28,27,50,22,53,44,43,60,66,3,87,99,29
98,27,20,77,85,26,98,4,48,50,96,99,92,12,60,69,43,80,36,75,88,53,19,68,95,78,28,36,84,29,17,85,65,17,99,54,2,45,30,42,46,64,40,55,77,0,79,53,93,98,33,17,18,60,96,0,95,91,67,97,89,65,0,20,98,72,80,93,74,52,58,54,23,74,35,46,34,70,23,27,77,7,26,57,29,56,50,82,92,79,47,43,42,22,35,50,75,64,87,72,19,81,59,88,67,90,90,79,11,83,76,79,46,89,98,63,1,26,51,3,26,32,10,92,9,26,74,30
99,23,88,51,95,13,58,98,27,19,3,43,45,70,86,26,28,21,65,91,90,26,53,39,91,51,58,48,63,79,19,54,2,74,4,66,29,57,26,35,94,30,51,12,68,91,20,75,21,24,88,26,78,62,34,94,49,13,1,37,57,33,37,88,73,76,4,55,95,34,73,16,65,9,29,80,81,91,37,21,37,0,10,32,69,86,57,81,94,61,92,57,88,43,99,37,15,42,14,40,43,44,10,99,71,89,11,78,10,70,94,51,93,28,1,58,94,71,45,77,77,76,41,5,58,51,82,75
52,66,37,35,48,14,99,64,49,4,9,81,10,32,70,32,43,28,67,41,92,69,93,11,0,55,42,86,9,52,43,58,34,87,13,10,90,12,43,9,9,99,97,0,46,54,1,66,14,96,69,67,7,79,63,19,34,83,24,38,79,77,4,36,14,9,94,73,20,20,25,96,63,88,27,35,94,93,29,0,54,94,5,55,26,63,45,65,33,74,45,78,76,59,88,6,12,32,3,92,57,44,39,52,31,20,62,15,72,52,59,11,64,10,1,52,23,9,56,59,97,53,57,82,53,59,71,28
27,34,80,29,29,70,86,66,55,3,22,93,60,13,39,42,26,43,12,70,57,9,55,64,96,13,91,49,31,99,51,1,55,42,18,16,3,19,26,65,57,40,12,10,1,35,68,17,97,59,9,96,79,46,26,55,65,56,40,54,68,34,66,26,34,27,34,22,70,69,62,10,86,76,7,96,90,16,91,48,34,77,83,41,32,55,3,77,43,2,58,48,35,38,85,4,18,59,91,33,82,27,96,13,87,33,59,46,50,83,46,62,72,90,4,4,71,70,78,32,22,10,40,9,56,13,19,48
67,26,38,33,30,12,13,57,50,53,59,15,74,80,34,41,11,75,48,87,91,68,98,34,28,4,34,95,80,34,74,36,84,96,58,46,31,96,24,51,84,23,7,72,2,41,2,53,64,19,19,45,97,16,61,7,73,18,7,36,63,0,64,75,69,27,23,9,81,21,8,10,73,49,71,1,9,68,94,57,55,20,63,39,65,21,43,39,44,25,14,25,52,98,11,48,93,63,19,62,69,9,30,56,2,84,23,96,15,14,16,79,92,6,63,27,19,81,1,19,85,64,66,76,36,68,8,52
95,81,79,73,43,93,28,30,44,34,66,35,30,88,80,91,12,45,67,17,46,92,32,85,2,82,46,31,0,51,62,6,37,98,29,45,7,70,17,10,7,20,19,63,81,64,15,87,95,91,84,61,20,14,42,68,3,65,52,7,33,51,68,49,29,89,59,56,63,46,84,70,88,90,6,50,66,75,44,79,43,29,82,42,8,89,29,92,85,58,47,26,85,0,8,77,45,54,35,54,11,65,78,53,96,63,53,28,82,68,80,46,65,95,97,98,90,70,46,25,90,21,97,29,40,75,97,34
56,82,78,43,25,8,93,69,34,19,11,94,96,58,89,48,42,69,19,85,65,16,72,99,93,42,43,12,43,8,33,62,88,75,88,53,58,82,70,30,24,81,37,48,46,99,47,98,88,6,33,88,49,43,41,38,87,95,0,70,63,17,12,81,76,95,82,17,50,79,19,32,26,12,81,22,92,99,52,90,32,1,47,95,81,19,50,55,35,94,70,20,49,28,15,9,29,14,41,11,86,9,59,17,88,93,63,30,44,41,39,63,5,69,77,61,85,64,13,62,37,2,7,6,30,79,82,70
50,29,11,63,72,51,38,28,51,31,92,70,41,55,50,84,16,68,78,30,86,8,3,12,4,77,65,79,73,57,48,65,37,69,1,41,25,42,93,53,13,9,7,14,26,91,33,6,64,63,59,54,76,74,24,19,67,8,25,3,6,92,59,46,48,7,67,37,25,66,83,71,55,99,75,59,49,91,49,20,71,47,51,17,84,34,82,98,79,26,71,85,11,78,54,39,48,22,32,98,58,70,32,33,55,38,54,61,88,87,29,81,56,7,62,81,10,66,21,94,2,75,47,64,56,82,63,59
58,65,0,35,42,9,44,7,65,46,53,20,47,8,72,84,73,10,49,37,48,80,81,50,60,30,97,69,41,45,28,42,75,80,30,89,42,82,1,45,95,97,98,39,28,98,9,6,79,39,27,94,58,41,30,44,93,57,23,83,14,84,98,83,12,77,73,11,92,37,48,30,46,66,77,27,48,81,7,74,60,67,62,17,74,72,6,99,36,84,33,39,6,46,6,49,83,60,97,48,98,87,51,80,51,17,13,75,62,13,47,79,20,57,28,32,37,81,11,1,60,0,98,0,14,35,42,52
71,20,74,31,7,64,18,74,51,1,27,77,71,54,58,95,70,24,14,49,13,20,95,8,16,97,86,58,60,2,68,82,15,76,72,81,34,36,75,93,71,98,10,98,57,5,73,53,12,12,97,29,91,37,48,24,7,51,11,44,75,41,7,84,66,41,7,62,2,90,76,82,5,86,33,90,2,7,19,53,66,38,50,32,13,5,43,7,16,57,24,70,20,88,67,99,40,35,70,16,3,22,19,90,3,88,99,49,19,45,98,97,59,94,44,95,0,30,17,43,4,68,81,30,4,58,30,78
22,42,13,18,74,5,53,57,78,20,49,39,50,65,38,87,49,91,49,38,1,31,58,23,26,20,9,87,28,69,25,9,3,43,19,24,94,74,50,90,32,18,22,66,59,45,36,95,52,78,13,16,71,60,61,2,6,30,4,35,9,26,8,63,81,48,18,14,14,95,96,38,80,15,92,57,52,4,37,69,95,62,39,10,56,84,50,80,18,21,17,64,71,23,90,59,90,96,92,87,2,51,8,15,78,42,48,27,99,73,87,73,93,67,71,44,82,96,90,50,80,36,13,99,68,65,46,2
76,92,77,33,51,3,98,53,94,73,96,34,88,99,7,34,98,87,57,1,81,54,57,79,94,86,76,32,90,49,61,81,68,32,28,93,18,63,44,96,55,61,27,11,54,73,77,58,84,61,41,18,0,53,8,70,71,64,36,18,17,83,14,21,77,88,23,61,2,66,78,15,38,6,77,60,75,82,66,74,28,5,87,1,10,29,46,73,58,90,42,35,64,60,11,30,1,2,99,84,49,94,18,92,57,6,96,21,41,69,83,17,71,60,48,81,29,2,7,34,63,28,94,73,88,66,62,25
46,84,79,15,75,13,18,36,95,20,92,25,13,36,58,17,61,71,45,47,50,24,48,98,36,99,13,99,37,13,73,37,64,23,68,89,26,41,69,50,3,30,27,3,24,85,95,11,74,5,21,91,54,49,43,88,21,38,76,93,2,10,57,41,47,71,31,91,56,52,42,18,87,99,24,56,20,4,86,74,69,24,4,0,60,95,58,84,43,78,68,44,36,4,75,50,99,63,18,17,89,93,91,99,59,36,16,44,37,91,97,5,8,82,52,11,4,12,82,42,83,73,3,90,89,44,17,87
6,6,6,73,71,6,93,91,32,11,71,25,58,76,91,70,50,57,60,2,94,6,29,16,84,82,72,5,37,30,15,12,29,16,32,97,93,95,41,13,78,30,89,83,91,84,72,76,80,38,26,66,43,81,17,42,32,57,80,31,65,47,98,32,51,96,46,83,50,74,12,50,39,8,36,50,3,24,68,17,92,16,15,86,57,69,28,52,7,97,66,23,96,93,34,80,86,58,89,85,39,95,15,49,63,83,84,5,86,98,88,72,82,52,96,95,90,18,96,75,90,70,81,68,65,73,1,46
67,38,83,89,82,52,59,4,18,91,24,80,87,98,4,27,13,70,80,6,7,32,18,87,79,32,93,75,73,13,74,64,99,6,90,78,11,46,78,97,81,73,18,39,16,36,26,81,25,52,86,26,46,43,80,86,64,2,16,64,59,99,81,96,4,95,73,56,41,21,50,40,3,92,41,75,77,36,0,37,88,51,94,84,87,96,38,21,19,40,1,3,75,43,27,26,7,94,64,58,47,35,5,76,90,51,45,69,48,11,5,87,41,43,5,10,49,40,64,11,5,98,38,2,23,58,56,59
82,77,37,96,8,71,78,91,87,91,15,53,20,80,0,53,46,58,1,99,19,6,54,37,76,86,85,86,59,50,67,31,5,94,37,45,42,67,30,48,67,86,27,93,6,49,64,23,82,63,88,89,1,1,4,71,57,7,25,8,64,12,73,54,37,56,25,26,95,11,15,93,19,19,59,95,43,12,10,78,62,14,88,49,87,96,43,92,49,64,64,31,8,58,50,70,95,38,22,99,61,19,27,84,38,90,39,68,96,19,97,55,81,73,38,36,98,35,19,72,71,53,17,60,85,90,92,83
66,3,44,10,22,67,82,92,37,41,11,33,75,89,31,54,67,16,83,73,27,14,43,31,60,34,66,7,83,24,61,23,42,14,95,14,17,8,64,28,37,48,46,31,78,39,21,39,28,40,46,76,22,54,97,30,20,26,94,48,39,51,4,51,74,40,63,10,27,19,96,11,76,73,49,40,90,18,20,72,60,77,51,70,49,49,81,17,2,67,54,4,45,12,63,5,63,41,67,20,94,86,13,51,93,54,57,41,86,85,59,45,85,35,16,39,33,81,25,42,6,58,62,59,95,1,15,65
19,64,78,75,50,16,97,82,31,92,53,89,97,47,82,42,53,10,91,30,86,33,85,19,89,59,15,16,0,31,46,17,62,13,58,45,82,2,80,4,68,76,2,72,21,7,4,71,80,0,66,65,77,93,32,20,8,23,70,32,99,66,44,8,66,53,6,34,55,24,30,46,26,40,21,72,6,30,52,58,97,61,64,79,75,27,17,15,8,74,80,71,40,73,63,1,55,69,17,41,30,61,28,64,32,13,7,29,7,23,44,72,29,88,20,53,6,65,70,58,52,97,61,3,21,38,95,6
19,9,18,30,89,95,16,5,18,36,51,74,24,87,77,6,69,69,29,36,72,82,33,88,31,50,50,24,59,49,29,88,69,78,10,90,29,63,96,68,78,17,90,64,70,77,65,1,73,87,68,63,50,3,43,83,66,6,17,9,21,28,48,13,70,74,95,52,14,67,61,79,44,60,75,35,17,82,7,26,94,51,45,43,24,56,69,4,42,23,24,21,51,5,20,62,27,87,27,65,99,64,21,47,85,21,36,14,89,52,67,53,44,33,48,99,89,49,7,32,46,43,96,24,1,42,29,89
17,75,40,18,3,47,11,75,76,97,86,79,43,80,57,8,25,26,44,49,55,74,67,84,18,62,23,15,78,35,69,54,25,38,94,8,21,58,59,23,17,63,16,18,0,37,15,10,89,94,0,63,80,20,96,5,46,35,17,73,64,76,30,88,85,84,38,5,19,42,60,20,22,75,20,17,63,28,56,22,36,5,71,68,22,4,8,33,52,74,30,82,7,33,91,78,34,73,16,22,29,79,18,5,92,56,25,7,62,17,15,24,52,23,84,56,16,44,22,81,45,77,37,59,19,23,91,79
50,27,27,45,63,7,62,10,12,57,74,53,50,71,48,60,20,39,38,14,79,55,65,12,10,33,92,71,44,92,9,31,84,29,43,11,6,5,4,97,5,54,70,96,1,30,81,56,42,20,34,85,96,42,2,22,57,23,60,17,11,99,58,15,72,23,4,59,95,43,70,43,65,3,50,62,82,31,93,7,62,94,30,63,21,18,28,63,93,82,24,88,96,25,66,40,20,68,93,60,21,22,29,19,19,54,74,96,36,26,82,58,36,43,96,24,90,74,75,42,51,30,33,9,56,54,89,15
