90,64,44,97,66,13,40,50,20,56,90,86,56,33,68,45,46,56,36,23,72,46,8,0,68,87,46,79,94,68,81,84,85,87,82,9,81,75,83,42,18,13,86,69,25,42,70,82,82,42,84,91,34,36,74,98,79,80,17,52,88,64,72,65,16,52,77,55,15,19,6,26,66,89,21,69,70,50,26,94,47,11,37,48,14,97,88,48,26,0,4,87,46,98,92,11,46,24,23,20,88,77,87,85,28,24,17,70,44,77,16,62,26,19,83,15,36,12,76,36,28,73,79,36,46,42,25,33
13,76,47,61,74,87,85,58,8,16,35,15,21,59,56,69,61,38,50,11,99,44,37,8,55,99,0,92,48,74,4,18,46,85,12,73,80,47,83,8,11,81,49,5,18,58,18,11,58,61,96,78,73,0,12,58,66,69,61,6,10,3,46,14,2,55,86,23,64,83,87,85,3,45,33,50,88,20,38,84,2,7,79,35,34,6,78,45,88,15,14,2,71,60,71,5,60,38,18,49,69,35,35,64,16,31,45,73,4,63,4,85,96,89,22,26,2,64,0,78,98,49,93,53,66,0,20,6
31,63,22,64,10,90,24,74,31,95,73,54,55,19,20,0,72,76,13,93,83,4,75,20,16,7,1,28,48,37,58,10,55,32,70,61,90,25,98,30,68,74,48,59,52,88,83,20,36,80,27,79,0,34,71,37,7,97,29,95,20,42,82,43,66,98,3,7,33,15,72,79,53,12,79,25,35,20,11,54,66,56,63,46,68,93,71,22,91,83,78,51,30,33,26,77,69,79,9,2,60,44,14,52,73,18,56,60,99,74,61,92,11,2,45,49,23,96,83,14,32,81,32,12,33,31,95,17
41,15,34,63,50,65,78,70,35,86,69,48,74,80,69,64,12,5,77,70,73,0,52,25,90,13,35,38,3,29,33,91,58,35,21,40,57,89,11,4,77,19,57,71,48,45,84,69,92,76,68,8,67,96,21,22,61,28,23,75,39,22,95,79,1,41,75,92,74,75,13,30,14,76,51,8,35,65,3,89,17,13,51,73,85,19,48,3,28,71,40,40,86,35,96,46,40,2,29,66,46,33,15,92,95,33,35,39,98,49,26,73,96,48,22,23,67,73,72,90,45,20,80,73,58,16,22,55
90,2,14,80,88,16,13,76,8,43,89,72,78,96,58,48,4,60,34,72,75,10,53,18,28,82,61,34,29,97,59,44,60,95,17,64,17,29,78,78,20,53,63,74,72,28,91,21,18,6,57,32,72,13,18,44,28,20,68,59,95,40,44,41,94,11,93,89,55,45,87,34,84,81,96,99,53,38,50,91,1,40,65,3,16,88,76,80,4,98,46,89,31,93,38,87,53,69,21,30,52,7,6,94,11,64,96,28,20,27,50,28,69,40,36,85,28,57,29,31,49,6,69,95,78,15,62,82
14,23,8,74,8,67,35,13,31,34,11,66,34,33,32,81,32,31,97,51,14,54,10,59,99,7,72,8,44,33,28,84,35,28,82,3,59,30,65,90,92,42,79,41,12,19,31,73,89,10,57,47,96,70,73,24,19,70,2,70,3,5,80,3,59,33,1,8,86,82,33,49,12,11,81,43,13,25,69,28,2,2,59,4,41,23,64,85,18,15,49,61,62,7,79,34,17,11,86,77,0,78,26,15,48,43,50,85,82,29,66,74,61,26,53,29,14,64,94,74,63,83,38,23,26,3,64,67
49,0,93,36,93,3,85,79,22,22,44,83,39,67,40,45,30,68,43,4,54,89,39,19,9,40,12,91,26,99,17,43,36,51,81,2,83,83,92,70,58,1,37,71,48,19,19,13,1,84,82,22,81,46,87,30,14,93,39,23,27,3,59,85,94,58,92,74,68,65,65,62,97,16,69,19,92,5,75,45,6,42,14,98,12,34,61,48,62,67,91,42,94,86,55,80,37,82,29,73,77,96,5,95,63,19,8,18,51,81,68,9,97,87,91,84,40,17,14,44,58,97,50,31,33,36,46,76
39,82,97,19,34,43,41,69,6,51,71,31,13,68,80,79,5,38,5,42,62,28,10,67,30,21,92,72,85,16,0,37,73,0,9,56,75,80,20,15,61,37,67,83,63,74,92,3,35,48,56,80,53,45,26,72,25,33,6,37,77,92,1,27,19,21,26,37,95,56,91,58,2,96,59,64,15,30,94,78,87,13,17,50,49,6,72,96,0,21,88,71,70,34,31,0,34,39,97,49,15,80,41,34,34,31,44,88,54,90,35,82,55,56,25,96,18,97,53,32,77,14,19,91,67,35,96,86
64,86,27,58,24,61,36,50,30,69,33,19,91,32,16,25,91,24,53,59,15,32,68,4,82,73,24,68,66,76,77,84,41,52,3,90,82,80,6,69,47,65,74,47,73,17,35,14,92,42,25,84,27,1,42,83,23,39,78,14,2,25,0,6,30,13,39,19,75,2,24,54,84,39,64,63,94,17,22,40,57,2,91,94,57,67,71,18,27,24,80,22,36,84,77,56,1,47,9,44,33,70,35,5,66,60,24,68,5,90,99,35,85,24,49,21,79,9,24,11,53,75,67,12,92,45,3,10
50,21,15,81,7,34,91,38,49,46,82,4,94,62,58,64,97,33,8,96,33,33,30,8,12,9,6,96,73,97,24,79,59,8,43,6,18,81,9,83,48,44,30,60,50,2,2,31,19,19,54,95,72,15,25,28,42,79,47,88,35,24,1,6,51,70,23,51,62,85,34,6,32,63,71,90,50,78,41,92,70,83,34,93,73,46,59,20,5,50,51,22,1,53,42,57,44,61,79,39,7,87,2,75,65,73,29,57,82,88,99,95,31,69,12,83,0,23,5,50,46,73,27,16,6,9,42,34
4,99,45,19,83,46,36,50,37,29,59,7,47,27,4,52,33,25,21,93,99,36,50,60,84,71,34,88,29,73,12,79,30,58,99,37,98,73,38,56,99,5,42,24,50,1,72,24,19,13,92,14,84,84,99,10,1,0,73,20,54,55,3,60,99,57,16,28,64,23,2,44,62,62,81,4,29,32,27,80,96,27,34,41,45,38,83,19,96,71,73,21,8,2,58,21,58,46,19,15,27,73,23,64,87,20,43,31,51,15,3,82,13,45,83,57,44,55,21,17,24,2,27,96,40,14,34,52
75,16,39,20,56,7,17,3,14,79,21,66,51,97,6,86,28,27,80,43,37,90,11,76,4,77,22,45,47,68,31,22,43,79,78,38,70,66,87,61,80,96,80,3,63,39,22,72,79,44,90,82,97,43,6,25,65,30,32,27,16,51,92,80,6,24,20,78,39,44,62,39,7,46,57,10,66,94,1,29,83,38,9,25,82,3,49,17,50,65,11,27,45,36,35,77,7,75,5,18,92,69,79,75,85,73,19,31,41,99,12,72,82,62,89,43,77,14,4,45,14,44,18,68,56,89,83,39
48,28,23,60,10,97,33,56,70,58,57,35,24,54,13,19,92,35,91,72,4,28,76,88,0,54,14,29,68,47,48,36,44,42,33,19,37,93,3,46,40,80,47,54,50,22,78,96,90,9,18,46,97,2,80,38,2,21,64,13,78,77,23,59,42,96,66,51,37,16,84,98,6,21,86,49,71,11,93,74,1,51,9,93,86,90,22,26,24,47,6,83,55,50,38,51,80,80,76,87,58,78,61,68,84,11,19,19,31,39,96,3,29,72,2,55,72,50,58,50,16,74,3,95,55,38,9,5
68,72,67,11,17,42,10,98,27,16,38,70,0,22,68,56,30,27,61,48,6,32,31,29,21,13,43,72,72,81,88,31,52,14,21,60,61,69,26,33,65,86,35,51,42,33,81,74,71,51,13,25,11,78,53,56,12,84,19,72,50,90,37,51,11,63,19,0,39,75,96,99,99,93,55,24,44,45,8,56,52,53,27,81,84,52,6,15,65,56,65,4,23,44,80,7,41,31,22,8,10,90,26,48,91,35,24,62,54,20,22,82,34,16,70,25,83,37,54,23,40,42,96,93,73,95,7,51
81,87,77,96,25,96,16,29,18,94,98,70,55,10,42,63,98,63,74,29,29,48,92,94,79,38,12,92,53,97,1,54,38,67,91,39,4,44,40,8,75,22,42,62,4,73,41,95,50,37,73,76,3,85,73,30,40,89,24,50,59,47,70,73,84,67,96,72,15,87,47,79,95,86,85,67,99,6,74,89,8,13,43,37,26,4,61,21,71,41,78,76,13,80,11,42,82,56,69,25,52,43,65,97,78,94,35,11,43,58,49,55,9,34,40,60,16,51,77,37,63,35,6,94,54,58,46,32
99,63,54,3,28,62,70,45,18,86,1,98,10,16,68,11,29,91,43,20,81,21,39,26,67,31,29,56,53,82,19,20,16,57,77,82,32,39,39,78,3,17,59,66,46,93,72,85,35,68,0,50,19,67,67,67,10,96,6,93,30,97,38,34,87,60,9,59,77,70,74,68,26,73,5,48,50,94,12,33,51,25,10,0,27,68,58,31,0,64,65,69,18,23,61,58,46,51,82,75,10,83,24,52,31,80,20,36,63,85,24,47,49,64,35,13,60,64,96,23,57,38,58,96,12,53,31,70
77,8,40,0,33,33,0,34,78,72,2,10,36,41,75,39,35,8,15,94,81,53,38,18,69,7,14,82,97,5,17,10,38,29,57,69,25,46,32,21,93,98,47,66,20,23,5,68,96,95,11,67,9,64,20,88,33,20,64,73,16,27,86,4,82,83,34,94,92,17,17,33,96,36,14,14,67,78,15,23,12,61,32,53,5,7,83,95,86,75,62,41,69,25,98,52,71,66,2,54,4,46,49,87,58,3,17,63,30,9,43,23,60,94,97,16,97,42,20,17,48,16,46,53,64,53,71,48
82,22,98,87,28,96,80,53,53,69,57,64,62,69,32,60,83,23,4,15,32,37,39,68,78,49,79,86,58,8,52,51,27,31,94,60,38,0,24,44,2,26,68,24,83,73,92,36,54,70,85,53,84,55,62,35,78,52,10,39,33,80,47,94,8,41,37,70,37,89,5,31,31,56,69,14,51,85,27,9,33,30,61,80,88,1,18,65,78,85,82,28,26,94,10,36,2,67,40,19,66,3,27,54,73,57,94,20,84,57,87,92,81,28,84,35,61,95,47,87,33,43,64,32,22,19,83,17
32,1,95,85,87,72,86,14,18,41,44,77,5,36,8,11,75,47,11,37,81,90,45,81,5,69,13,29,61,97,23,28,82,94,49,2,11,42,36,60,10,16,87,41,76,31,36,1,3,6,8,8,43,43,69,46,58,60,0,34,81,23,22,22,33,46,74,1,94,31,16,86,24,77,68,98,52,24,62,18,11,96,25,49,74,68,62,87,33,75,18,35,88,83,67,92,88,44,80,96,67,81,4,13,91,63,39,74,55,84,33,15,8,4,72,50,73,39,44,66,50,11,99,31,3,90,57,76
38,31,69,49,43,87,44,24,40,68,31,50,31,19,38,77,81,35,37,48,30,35,5,59,24,93,96,74,49,56,40,74,58,22,92,60,44,73,52,43,69,27,77,56,18,17,53,58,41,1,51,51,63,10,9,48,93,83,56,66,15,66,56,45,36,72,50,72,40,93,24,82,78,83,30,94,32,53,39,52,4,35,42,72,48,39,21,22,9,7,52,90,85,32,69,49,36,70,96,6,70,66,38,68,51,21,40,22,99,53,78,26,49,6,75,87,37,63,63,97,74,47,75,26,75,51,64,27
90,86,28,9,79,17,29,42,1,21,17,15,76,4,10,88,22,28,29,12,85,5,26,47,89,76,69,71,29,31,27,14,23,18,66,56,25,31,79,11,89,67,51,89,3,73,60,20,25,81,80,73,39,96,96,79,56,37,65,98,57,67,87,94,5,20,76,43,77,28,27,72,66,31,2,2,8,88,89,13,15,63,32,67,40,74,88,14,29,38,35,40,47,70,11,44,17,58,58,43,92,58,16,12,90,16,13,90,30,37,68,85,49,82,34,80,61,43,6,62,12,52,96,12,27,91,10,25
36,99,53,84,31,85,95,27,97,57,64,92,96,59,49,18,51,4,53,19,99,64,49,45,73,44,50,48,65,89,82,16,17,33,19,7,62,13,15,69,26,73,83,20,36,95,90,39,61,53,25,29,92,22,85,36,56,2,43,19,13,43,3,52,65,16,33,85,22,89,29,85,54,20,63,10,7,66,2,6,81,24,72,7,45,40,62,39,50,41,26,21,1,54,65,63,93,72,64,99,96,14,85,10,1,86,14,75,20,47,19,11,5,22,97,32,12,2,95,35,57,20,39,24,24,37,12,16
4,72,34,81,96,17,37,8,18,8,59,99,61,82,36,18,40,73,69,57,84,7,41,18,33,25,24,81,87,58,67,8,58,67,59,6,8,37,54,49,19,77,98,69,96,35,20,11,75,36,93,34,40,26,31,41,41,11,60,18,79,64,11,83,99,8,72,34,49,73,83,53,31,90,50,38,77,66,59,30,72,31,7,34,49,32,72,56,92,32,6,43,27,72,47,21,63,20,78,83,59,18,57,52,23,83,43,81,49,55,0,94,59,9,47,70,24,44,92,20,22,49,10,66,80,4,39,35
17,87,33,59,9,45,31,12,34,99,32,12,99,98,46,2,10,95,64,57,36,77,23,56,21,25,84,18,82,84,70,98,90,20,44,2,53,96,67,92,58,80,41,26,99,80,20,99,79,13,42,88,4,14,13,76,11,58,37,7,41,88,62,59,16,83,18,66,41,36,77,99,47,62,53,88,46,22,44,12,46,92,49,13,26,91,57,51,19,83,87,80,3,11,1,85,10,19,4,96,73,18,59,3,68,78,73,71,73,93,70,58,49,43,97,74,72,67,21,90,33,15,68,90,24,88,66,31
84,6,55,48,37,72,59,89,58,71,17,82,51,31,45,6,72,75,46,20,98,80,6,29,74,7,66,81,78,51,21,1,70,46,71,71,71,16,64,37,28,92,56,95,94,94,53,16,83,56,30,2,12,75,58,87,7,89,85,72,89,67,64,95,72,99,84,29,16,40,84,60,30,20,91,36,50,75,8,55,98,51,51,48,18,43,9,52,98,56,29,69,79,69,41,29,73,34,71,39,8,29,55,80,57,40,48,56,71,91,22,68,25,27,44,64,0,33,17,57,2,19,68,26,98,78,63,38
40,21,12,3,34,35,52,50,37,3,44,85,5,2,15,75,31,46,87,69,36,12,98,77,21,4,96,23,56,57,98,86,5,17,89,15,89,37,77,75,50,17,59,63,25,39,15,83,44,1,38,93,30,87,40,35,89,33,0,63,64,29,71,25,49,6,12,1,8,0,25,63,11,35,23,2,10,33,82,50,42,15,95,9,96,78,70,30,12,22,77,62,98,74,90,31,14,11,23,9,53,98,15,95,0,49,92,40,22,87,50,84,3,70,0,59,90,87,80,20,99,79,78,23,44,66,92,49
48,52,99,84,9,61,71,52,65,46,2,15,48,40,78,38,79,25,59,57,35,50,52,10,70,63,6,94,90,26,70,38,46,91,39,74,22,30,95,6,29,7,0,83,12,36,84,71,49,65,71,51,84,52,6,86,73,92,48,42,46,31,38,17,56,46,98,88,83,69,77,29,67,41,85,24,37,69,83,8,48,23,85,62,54,40,30,39,10,39,38,0,23,12,4,37,55,31,10,52,35,33,37,19,75,47,19,22,92,73,27,92,50,46,0,79,98,45,99,23,17,92,17,95,23,57,67,98
22,37,34,17,19,72,30,69,55,44,3,21,95,66,90,20,65,6,88,2,99,24,19,52,27,7,63,51,10,84,91,85,10,51,51,92,55,10,16,44,32,61,12,98,85,36,11,38,91,74,55,96,27,98,54,82,59,0,88,55,59,51,22,60,95,56,67,26,48,31,81,2,44,63,27,10,84,56,92,60,5,25,94,37,63,84,90,17,65,82,82,90,2,99,95,14,32,19,49,42,79,11,7,6,5,36,40,5,30,71,43,0,36,53,73,71,44,87,10,8,48,72,86,33,90,22,75,14
72,56,55,62,86,8,45,50,73,4,44,77,22,90,82,78,44,10,2,49,90,83,84,64,65,98,19,87,55,98,63,78,29,85,26,27,58,31,22,6,39,32,64,31,23,4,9,43,50,27,77,40,66,81,33,58,4,14,63,60,78,54,90,48,20,22,81,96,29,85,16,60,86,98,49,73,0,69,59,50,95,55,13,32,62,96,11,64,71,43,45,52,28,31,72,40,46,52,16,60,31,83,69,91,39,30,8,98,81,3,90,45,11,28,52,4,67,85,20,37,34,45,90,69,55,17,56,58
3,11,41,35,20,89,5,30,13,89,16,26,76,72,61,79,85,77,7,8,63,96,87,39,77,37,40,39,17,55,49,81,23,51,8,46,59,52,46,48,35,39,34,35,41,50,71,77,46,17,28,1,32,55,71,57,41,8,27,49,89,98,57,13,1,51,34,63,63,20,96,52,77,7,23,11,14,3,30,30,76,92,31,60,19,77,50,69,42,25,21,58,47,19,13,79,40,23,23,25,35,68,56,16,18,76,95,1,49,3,32,16,83,40,52,39,10,49,23,59,38,3,15,68,36,32,20,31
98,57,83,55,91,62,38,58,67,21,79,30,73,8,33,12,96,50,46,32,71,96,31,14,1,11,61,64,82,46,45,33,47,85,7,33,87,72,69,37,39,13,66,94,51,95,43,19,9,62,61,49,92,62,31,37,62,45,80,69,14,24,80,74,99,80,56,47,35,25,61,84,79,69,69,65,35,44,38,38,6,74,68,0,67,5,67,33,82,75,63,41,24,49,44,47,24,92,90,9,11,60,22,13,97,40,37,44,94,15,81,11,9,5,71,45,53,21,31,81,34,16,87,64,83,1,65,5
82,82,41,44,13,79,37,76,60,1,22,70,0,71,82,88,68,8,31,58,99,7,25,88,81,89,86,46,90,9,78,9,39,15,92,13,27,93,26,22,80,17,32,90,95,36,40,90,12,65,20,68,37,50,90,52,2,14,60,68,64,71,51,90,33,70,60,32,84,35,23,59,73,97,77,39,40,57,20,3,89,94,67,9,59,93,22,84,77,98,63,64,25,35,47,35,55,84,45,2,43,99,87,58,45,47,96,69,44,8,48,9,54,20,45,61,89,82,56,2,16,72,21,90,95,48,10,92
81,68,84,66,26,89,28,64,57,42,54,23,25,16,90,49,43,99,81,53,53,25,80,83,79,95,26,12,87,5,63,81,65,73,42,21,28,86,46,57,63,88,27,68,11,45,73,1,72,18,68,40,50,61,19,15,96,13,10,43,43,20,25,84,17,74,6,52,51,31,1,34,97,66,32,70,1,38,31,58,52,29,73,2,94,57,60,54,76,39,69,64,6,50,31,11,22,76,2,66,6,57,71,25,18,28,51,42,86,36,96,21,33,82,1,39,61,69,18,84,41,68,87,19,1,3,37,71
29,75,11,89,87,11,32,16,31,65,3,82,62,15,31,24,48,28,95,96,4,81,94,28,66,71,22,51,56,12,84,57,80,83,93,76,20,19,20,89,94,97,33,81,6,78,11,87,53,42,2,50,19,33,2,16,41,30,41,33,5,34,55,81,55,31,90,34,35,91,88,89,11,98,30,40,60,15,41,7,97,76,66,1,41,12,59,29,21,24,74,48,30,59,73,36,91,46,14,36,5,59,33,63,80,27,91,82,56,6,49,51,61,64,69,7,36,93,48,32,68,68,4,85,8,80,85,98
19,39,9,42,0,68,40,6,72,13,39,23,85,64,42,28,4,76,28,39,28,56,96,69,12,56,23,38,48,84,84,50,79,25,5,3,8,71,48,47,75,67,24,7,9,26,80,84,64,33,17,92,19,31,29,37,22,17,50,60,37,98,64,72,70,47,74,11,30,73,11,81,95,80,44,4,70,40,62,62,65,73,42,58,84,21,89,12,46,65,66,78,89,94,83,67,64,72,44,10,79,86,1,12,52,60,97,66,58,54,68,49,38,56,0,25,23,21,65,94,0,4,42,48,35,57,91,77
23,91,59,86,50,49,19,98,48,27,87,7,52,85,3,29,99,67,8,12,79,58,63,83,71,44,69,44,79,51,90,80,61,47,12,51,48,8,88,65,5,5,64,12,13,12,25,62,85,95,11,33,87,9,34,50,62,39,33,48,90,95,42,79,28,18,74,90,53,92,52,7,44,60,1,96,83,22,81,27,41,75,65,88,85,51,44,27,69,87,32,65,83,41,7,1,90,13,11,48,35,26,78,3,1,7,72,59,20,37,7,27,79,96,89,6,39,56,80,57,81,96,73,44,13,73,50,71
27,57,21,32,24,60,2,77,97,59,43,23,94,41,93,55,65,69,17,74,98,28,96,99,40,45,23,13,84,33,85,34,19,90,89,14,69,12,48,86,6,19,38,82,96,12,20,32,71,96,45,26,23,53,58,98,16,85,60,29,64,70,51,8,40,87,78,71,64,42,11,87,26,37,7,31,74,77,58,43,85,58,10,15,2,99,53,72,8,95,62,87,9,78,33,55,20,68,51,95,75,13,99,63,2,42,7,0,80,53,42,44,33,96,67,34,33,18,84,2,77,71,48,33,44,42,80,12
61,22,49,68,23,36,20,46,73,34,0,43,40,73,20,28,16,91,42,24,20,19,99,90,33,71,32,25,75,28,17,85,80,9,60,2,38,41,83,15,60,35,25,21,70,48,59,23,91,39,29,41,91,76,43,15,61,44,69,82,50,93,23,34,48,50,12,44,81,9,27,24,46,60,98,96,96,11,24,0,92,91,50,20,43,66,86,37,43,85,31,92,66,49,51,99,39,89,67,17,28,51,90,32,15,91,93,97,38,74,32,5,67,43,88,49,41,7,15,98,60,0,60,7,63,15,33,20
67,87,43,71,32,69,43,57,33,78,77,52,23,65,83,59,46,16,97,85,82,76,42,1,82,86,81,36,97,39,69,5,39,78,19,82,35,43,61,6,85,85,77,60,44,11,32,15,51,84,90,57,3,93,4,53,37,71,41,88,45,70,25,81,8,30,72,42,28,81,23,67,20,59,53,45,68,95,61,84,86,42,94,84,67,58,40,79,49,94,42,75,72,18,8,63,91,26,35,14,14,90,33,41,78,93,76,47,48,6,68,27,12,81,43,42,49,8,11,67,29,10,3,8,57,9,20,99
90,6,13,81,76,14,0,50,33,90,58,86,28,14,29,50,58,80,12,1,33,6,53,33,75,18,85,36,80,36,19,8,4,14,71,18,87,16,77,2,60,67,85,69,8,33,92,72,33,39,40,10,65,63,85,55,17,85,39,2,64,31,12,61,68,0,77,51,1,12,94,21,66,92,20,74,21,37,99,64,30,62,63,77,45,19,28,13,80,96,29,61,38,66,37,99,63,22,16,22,28,35,22,15,97,20,2,83,13,25,40,75,44,83,36,60,40,69,33,78,77,50,15,69,11,37,13,89
75,94,15,8,84,7,57,35,46,86,98,63,97,11,67,37,41,90,53,58,77,66,6,91,85,91,1,50,8,39,44,47,42,6,24,23,63,90,78,1,95,76,56,27,17,77,66,97,5,58,81,72,30,47,92,51,96,65,27,84,11,38,75,11,81,50,81,68,42,97,77,23,93,38,21,10,35,37,16,50,62,12,41,36,63,97,47,74,21,94,63,50,4,92,97,23,14,27,11,74,99,39,86,88,41,76,0,24,23,7,16,73,37,96,94,90,3,56,86,29,11,7,50,55,22,82,16,78
75,91,74,64,38,91,64,44,1,82,42,17,47,17,7,19,44,4,65,94,59,16,73,62,50,41,65,70,40,4,31,85,14,34,84,38,76,63,95,42,60,9,70,79,68,42,28,51,28,99,8,30,46,13,63,85,5,58,75,17,22,73,76,55,89,39,47,59,58,63,59,84,67,63,84,41,69,97,72,98,53,44,96,63,18,74,74,98,58,61,89,55,19,83,8,59,25,14,94,39,56,91,96,28,17,99,65,20,65,21,20,27,14,99,79,39,10,86,59,99,45,59,5,7,97,24,53,62
84,10,79,25,96,44,24,34,36,97,28,63,25,81,21,46,77,77,69,25,67,47,68,77,82,85,26,51,49,65,2,13,19,13,63,13,84,7,78,15,85,60,15,88,89,82,50,94,30,86,40,41,27,10,86,14,75,87,30,86,64,25,58,37,56,70,77,93,95,92,32,84,8,84,23,58,5,50,25,83,86,8,84,54,58,67,13,87,27,72,10,93,35,80,31,28,92,0,34,26,91,87,64,89,7,86,85,72,85,64,17,8,42,75,13,83,74,88,62,69,0,30,96,70,38,85,82,85
69,76,89,69,54,78,58,16,37,34,32,87,58,31,67,57,69,27,5,51,68,86,61,33,42,45,34,63,35,9,3,70,95,57,14,24,92,96,73,97,46,4,73,64,40,51,53,19,61,82,96,40,48,53,56,25,91,3,86,21,8,47,9,26,22,29,69,41,59,63,12,76,12,40,45,43,86,33,52,43,69,22,87,14,35,10,19,41,98,24,22,18,77,51,33,7,36,14,57,95,77,13,50,24,38,51,89,74,53,33,38,14,30,13,84,72,83,21,86,81,39,27,35,83,20,24,4,44
